num,fecha,fecha_pub,cant_arts,firma,otros_firman,pub,num_ed_pub,pag_pub,anho_tomo,nro_tomo,anexo,ley_promul,ley_vetada,parte_vetada,ratif_x_ley,DNU,reglamenta_Ley,tema,titulo,estado,modif_por,modif_a,link_pub,ref_norm,obs,fecha_carga,tipeo_dictado,deroga_dec,derogado_por,pendiente,obs_tomo
975,03/08/2011,09/03/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10959,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
980,03/08/2011,09/03/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10959,5,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
981,03/08/2011,09/03/2012,5,"Herrera, L. B.",Tineo,BO,10959,5,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
137,29/12/2011,13/03/2012,3,"Herrera, L. B.",Guerra,BO,10960,5,2012,2,,9152,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
240,15/03/2012,16/03/2012,6,"Herrera, L. B.",Alvarez,BO,10961,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
959,01/08/2011,16/03/2012,6,"Herrera, L. B.",Tineo,BO,10961,2,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
982,03/08/2011,16/03/2012,5,"Herrera, L. B.",Guerra,BO,10961,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
985,04/08/2011,16/03/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10961,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1001,08/08/2011,16/03/2012,6,"Herrera, L. B.","Guerra, Macchi",BO,10961,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1005,08/08/2011,16/03/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10961,5,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
988,04/08/2011,20/03/2012,5,"Herrera, L. B.","Guerra, Luna",BO,10962,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1004,08/08/2011,20/03/2012,3,"Herrera, L. B.","Guerra, Macchi",BO,10962,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1006,08/08/2011,20/03/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10962,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1021,19/08/2011,20/03/2012,7,"Herrera, L. B.","Guerra, Macchi, Tineo",BO,10962,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1024,10/08/2011,20/03/2012,5,"Herrera, L. B.",Tineo,BO,10962,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1025,10/08/2011,20/03/2012,14,"Herrera, L. B.",Tineo,BO,10962,4,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1008,08/08/2011,23/03/2012,6,"Herrera, L. B.","Guerra, Macchi",BO,10963,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1033,12/08/2011,23/03/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10963,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1047,15/08/2011,23/03/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10963,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1051,16/08/2011,23/03/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10963,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1073,24/08/2011,23/03/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10963,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1070,23/08/2011,27/03/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10964,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1071,23/08/2011,27/03/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10964,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
160,29/02/2012,30/03/2012,0,"Herrera, L. B.",Alvarez,BO,10965,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
176,02/03/2012,30/03/2012,0,"Herrera, L. B.",Alvarez,BO,10965,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
178,02/03/2012,30/03/2012,0,"Herrera, L. B.",Alvarez,BO,10965,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
179,02/03/2012,30/03/2012,0,"Herrera, L. B.",Alvarez,BO,10965,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
182,06/03/2012,30/03/2012,4,"Herrera, L. B.",Alvarez,BO,10965,2,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1093,29/08/2011,30/03/2012,9,"Herrera, L. B.","Guerra, Tineo, Macchi",BO,10965,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1099,30/08/2011,30/03/2012,9,"Herrera, L. B.","Guerra, Macchi",BO,10965,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1100,30/08/2011,30/03/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10965,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1101,30/08/2011,30/03/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10965,5,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1112,31/08/2011,30/03/2012,7,"Herrera, L. B.","Guerra, Luna, Macchi",BO,10965,5,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
209,08/03/2012,03/04/2012,11,"Herrera, L. B.","Alvarez, De Gaetano",BO,10966,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
247,19/03/2012,03/04/2012,3,"Herrera, L. B.","Alvarez, De Gaetano",BO,10966,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
309,27/03/2012,03/04/2012,13,"Herrera, L. B.",Alvarez,BO,10966,3,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1131,06/09/2011,03/04/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10966,5,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
9,17/01/2011,10/04/2012,5,"Herrera, L. B.","Guerra, Luna, Macchi",BO,10967,2,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
936,26/07/2011,10/04/2012,6,"Herrera, L. B.","Guerra, Macchi",BO,10967,11,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1055,18/08/2011,10/04/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10967,11,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1072,24/08/2011,10/04/2012,6,"Herrera, L. B.","Guerra, Macchi",BO,10967,11,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1092,29/08/2011,10/04/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10967,12,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
117,22/02/2012,13/04/2012,11,"Herrera, L. B.","Guerra, Macchi",BO,10968,2,2012,2,,,,,9175,,,"Dispone incremento sobre adicional Decreto 880/2007 para todos los agentes de las tres funciones de la Administración Pública Provincial, incluyendo agentes de los municipios y exceptuando docentes . Establece haber líquido mínimo de 2640 pesos. Incrementa en haberes del Escalafón P.I.L.; personas contratadas por Locación de Servicios, beneficiarios de becas, tutorías, pasantías y jubilados no transferidos.",,,,,,"Ley 8149, Dec. 880/2007; Dec. 1774/2007; Dec. 1098/2008",,15/12/2016,M.R.,,,,
118,22/02/2012,13/04/2012,8,"Herrera, L. B.","Guerra, Luna, Flores, Alvarez, Bosetti, Madera, Paredes Urquiza",BO,10968,2,2012,2,,,,,9175,Sí,,Dispone incremento del 10 por ciento sobre adicional Decreto 880/2007 para el Personal de Seguridad. Dispone incremento  en concepto de Pensión Graciable Provincial.,,,,,,  Ley 9090; Dec. 880/2007; Dec. 1774/2007;Dec. 1217/2011;,,15/12/2016,M.R.,,,,
305,26/03/2012,13/04/2012,3,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,10968,3,2012,2,,9175,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1094,29/08/2011,13/04/2012,10,"Herrera, L. B.","Guerra, Macchi",BO,10968,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
4,03/01/2012,17/04/2012,32,"Herrera, L. B.","Luna, Alvarez, Bosetti, Madera, Paredes Urquiza",BO,10969,2,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
409,11/04/2012,17/04/2012,10,"Herrera, L. B.","Guerra, Bosetti, Puy Soria",BO,10969,7,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
55,30/01/2012,20/04/2012,3,"Herrera, L. B.",Guerra,BO,10970,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1515,18/11/2011,20/04/2012,18,"Herrera, L. B.","Guerra, Macchi",BO,10970,2,2012,2,5,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1558,25/11/2011,20/04/2012,6,"Herrera, L. B.","Guerra, Luna",BO,10970,6,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1603,05/12/2011,20/04/2012,6,"Herrera, L. B.","Tineo, De Gaetano",BO,10970,7,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1638,06/12/2011,20/04/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10970,7,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1653,01/12/2010,20/04/2012,5,"Herrera, L. B.","Tineo, Guerra,Alvarez, Herrera, Sánchez, Agost",BO,10970,8,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
272,20/03/2012,24/04/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10971,2,2012,2,,9177,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
294,22/03/2012,24/04/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10971,2,2012,2,,9178,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
341,29/03/2012,24/04/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10971,3,2012,2,,9179,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
21,09/01/2012,24/04/2012,4,"Herrera, L. B.","Luna, Macchi",BO,10971,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
32,12/12/2011,24/04/2012,0,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,10971,3,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
33,12/12/2011,24/04/2012,0,"Herrera, L. B.","Guerra, Macchi",BO,10971,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
34,12/12/2011,24/04/2012,0,"Herrera, L. B.",Guerra,BO,10971,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
35,12/12/2011,24/04/2012,0,"Herrera, L. B.","Guerra, Macchi",BO,10971,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1479,08/11/2011,24/04/2012,13,"Herrera, L. B.","Guerra, Macchi",BO,10971,5,2012,2,1,,,,,,8879,,,,,,,,,15/12/2016,M.R.,,,,
8,04/01/2012,27/04/2012,7,"Herrera, L. B.","Guerra, Macchi",BO,10972,2,2012,2,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
447,07/04/2011,27/04/2012,5,"Herrera, L. B.","Tineo, Guerra, Luna",BO,10972,2,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
461,12/04/2011,27/04/2012,5,"Herrera, L. B.","Guerra, Macchi, Luna",BO,10972,3,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1101,30/08/2011,27/04/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10972,4,2012,2,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
270,20/03/2012,04/05/2012,3,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,10973,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1102,30/08/2011,04/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10973,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1148,09/09/2011,04/05/2012,3,"Herrera, L. B.","Guerra, Macchi",BO,10973,3,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1149,12/09/2011,04/05/2012,3,"Herrera, L. B.",Guerra,BO,10973,3,2012,3,,,,,,,,,,,,,,Decreto de Cámara de Diputados 18/126 de 1/9/2011; Acuerdo Legislativo,,15/12/2016,M.R.,,,,
1182,20/09/2011,04/05/2012,5,"Herrera, L. B.",Luna ,BO,10973,4,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
957,01/08/2011,08/05/2012,6,"Herrera, L. B.",Alvarez,BO,10974,2,2012,3,,,,,9180,,,"Fíja el Suplemento General por Riesgo Funcional del Personal del Servicio Penitenciario Provincial en el equivalente al 50% del sueldo básico del cargo que en cada caso se desempeñe, con carácter  remunerativo y no Bonificable.",,,,,,"Ley 9030, Ley 4880; ",,15/12/2016,M.R.,,,,
406,11/04/2012,08/05/2012,3,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,10974,2,2012,3,,9180,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1157,13/09/2011,08/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10974,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1160,13/09/2011,08/05/2012,13,"Herrera, L. B.",Tineo,BO,10974,3,2012,3,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1177,19/09/2011,08/05/2012,6,"Herrera, L. B.","Guerra, Macchi",BO,10974,5,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1178,19/09/2011,08/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10974,6,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1180,20/09/2011,08/05/2012,12,"Herrera, L. B.","Guerra, Luna",BO,10974,6,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1269,28/09/2011,08/05/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10974,7,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1276,29/09/2011,08/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10974,9,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
495,02/05/2012,11/05/2012,3,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,10975,2,2012,3,,9182,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1201,21/09/2011,11/05/2012,4,"Herrera, L. B.",Tineo,BO,10975,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
417,11/04/2012,15/05/2012,0,"Herrera, L. B.",Alvarez,BO,10976,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1238,23/09/2011,15/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10976,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1249,26/09/2011,15/05/2012,6,"Herrera, L. B.",Tineo,BO,10976,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1264,27/09/2011,15/05/2012,13,"Herrera, L. B.",Tineo,BO,10976,3,2012,3,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1273,29/09/2011,15/05/2012,6,"Herrera, L. B.","Guerra, Macchi",BO,10976,5,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1275,29/09/2011,15/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10976,6,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1277,29/09/2011,15/05/2012,3,"Herrera, L. B.","Guerra, Macchi",BO,10976,6,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1280,29/09/2011,15/05/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10976,7,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
498,02/05/2012,18/05/2012,3,"Herrera, L. B.","Bosetti, Urquiza",BO,10977,2,2012,3,,9185,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1188,21/09/2011,18/05/2012,0,"Herrera, L. B.","Guerra, Tineo",BO,10977,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1211,21/09/2011,18/05/2012,0,"Herrera, L. B.","Guerra, Tineo",BO,10977,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1212,21/09/2011,18/05/2012,0,"Herrera, L. B.","Guerra, Tineo",BO,10977,3,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1224,22/09/2011,18/05/2012,0,"Herrera, L. B.","Tineo, Salomón",BO,10977,3,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1281,29/09/2011,18/05/2012,4,"Herrera, L. B.","Tineo, Luna",BO,10977,3,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1283,03/10/2011,18/05/2012,4,"Herrera, L. B.","Guerra, Flores, Macchi",BO,10977,4,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1290,04/10/2011,18/05/2012,6,"Herrera, L. B.","Salomon, Guerra",BO,10977,4,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1313,07/10/2011,18/05/2012,6,"Herrera, L. B.","Guerra, Macchi",BO,10977,5,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1315,11/10/2011,18/05/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10977,5,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1317,11/10/2011,22/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10978,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1319,12/10/2011,22/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10978,2,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1321,12/10/2011,22/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10978,3,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1322,12/10/2011,22/05/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10978,3,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1323,12/10/2011,22/05/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10978,3,2012,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
408,11/04/2012,29/05/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10979,2,2012,3,,9181,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
496,02/05/2012,29/05/2012,3,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,10979,3,2012,3,,9183,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
497,02/05/2012,29/05/2012,3,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,10979,4,2012,3,,9184,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
493,02/05/2012,01/06/2012,3,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,10980,2,2012,4,,9186,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
494,02/05/2012,01/06/2012,3,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,10980,2,2012,4,,9187,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
343,29/03/2012,01/06/2012,4,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,10980,2,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
102,15/02/2012,05/06/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10981,2,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1342,17/12/2011,05/06/2012,15,"Herrera, L. B.","Guerra, Luna, Macchi",BO,10981,2,2012,4,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1824,28/10/2010,05/06/2012,17,"Herrera, L. B.","Alvarez, Tineo",BO,10981,5,2012,4,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1336,14/10/2011,08/06/2012,3,"Herrera, L. B.","Herrera, Luna",BO,10982,2,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1485,10/11/2011,08/06/2012,11,"Herrera, L. B.","Vergara, Luna",BO,10982,2,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1492,14/11/2011,08/06/2012,9,"Herrera, L. B.","Guerra, Tineo",BO,10982,3,2012,4,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
684,28/05/2012,12/06/2012,3,"Herrera, L. B.","Paredes Urquiza, Lhez",BO,10983,2,2012,4,,9193,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
689,28/05/2012,12/06/2012,3,"Herrera, L. B.","Flores, Paredes Urquiza",BO,10983,2,2012,4,,9200,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
690,28/05/2012,12/06/2012,3,"Herrera, L. B.","Flores, Paredes Urquiza",BO,10983,3,2012,4,,9201,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1338,14/10/2011,12/06/2012,3,"Herrera, L. B.",Luna,BO,10983,3,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1347,18/10/2011,12/06/2012,3,"Herrera, L. B.",Luna,BO,10983,3,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1348,18/10/2011,12/06/2012,4,"Herrera, L. B.","Tineo, Luna",BO,10983,3,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1357,19/10/2011,12/06/2012,6,"Herrera, L. B.","Guerra, Brizuela",BO,10983,4,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1388,25/10/2011,12/06/2012,5,"Herrera, L. B.","Guerra, Tineo, Luna",BO,10983,5,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
683,28/05/2012,15/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10984,2,2012,4,,9189,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
3,03/01/2012,15/06/2012,4,"Herrera, L. B.","Guerra, Macchi",BO,10984,2,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
707,30/05/2012,19/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10985,3,2012,4,,9191,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
708,30/05/2012,19/06/2012,3,"Herrera, L. B.","Paredes Urquiza, Lhez",BO,10985,5,2012,4,,9192,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
685,28/05/2012,19/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10985,6,2012,4,,9194,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
709,30/05/2012,19/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10985,6,2012,4,,9195,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
686,28/05/2012,19/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10985,6,2012,4,,9196,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
687,28/05/2012,19/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10985,7,2012,4,,9197,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
706,30/05/2012,22/06/2012,3,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,10986,4,2012,4,,9190,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
10,04/01/2012,22/06/2012,6,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,10986,4,2012,4,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1316,11/10/2011,22/06/2012,5,"Herrera, L. B.","Guerra, Macchi",BO,10986,6,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1407,25/10/2011,22/06/2012,4,"Herrera, L. B.","Guerra, Luna",BO,10986,6,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1426,27/09/2011,22/06/2012,4,"Herrera, L. B.","Tineo, Guerra, Salomón",BO,10986,7,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1429,28/10/2011,22/06/2012,4,"Herrera, L. B.","Guerra, Tineo, Salomón",BO,10986,7,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
667,23/05/2012,26/06/2012,3,"Herrera, L. B.",Bosetti,BO,10987,4,2012,4,,9188,9188,"art. 4, parcial; Veta la cartografía del Anexo.",,,,,,,,,,,,15/12/2016,M.R.,,,,
688,28/05/2012,26/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10987,5,2012,4,,9198,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
710,30/05/2012,26/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza, Puy Soria",BO,10987,5,2012,4,,9199,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
720,01/06/2012,26/06/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,10987,6,2012,4,,9202,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
22,09/01/2012,26/06/2012,4,"Herrera, L. B.","Luna, Macchi",BO,10987,6,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
49,23/01/2012,26/06/2012,4,"Herrera, L. B.",Guerra,BO,10987,7,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
378,04/04/2012,29/06/2012,21,"Herrera, L. B.","Guerra, Alvarez, Flores, Madera, Bosetti, Luna, Paredes Urquiza",BO,10988,2,2012,4,,,,,9204,Si,,Aprueba la Estructura Organizativa Funcional de la Secretaría de Minería y Energía.,,,,,,Ley 9137; Dec. 1830/2008,,15/12/2016,M.R.,,,,
718,01/06/2012,29/06/2012,3,"Herrera, L. B.","Paredes Urquiza, Lhez",BO,10988,3,2012,4,,9204,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
760,07/06/2012,29/06/2012,3,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,10988,3,2012,4,,9205,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
36,12/12/2011,29/06/2012,52,"Herrera, L. B.","Alvarez, Luna, Flores, Madera, Paredes Urquiza",BO,10988,4,2012,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
719,01/06/2012,03/07/2012,3,"Herrera, L. B.","Bosetti, Paredes Urquiza, Puy Soria",BO,10989,2,2012,5,,9203,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
761,07/06/2012,03/07/2012,3,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,10989,2,2012,5,,9206,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
788,13/06/2012,03/07/2012,4,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,10989,5,2012,5,,9207,9207,"Art. 21, parcial; Art. 22, parcial; Art. 23, parcial",,,,Determina áreas para atender erogaciones que demanda su cumplimiento. Promulgación. Veto,,,,,,,,15/12/2016,M.R.,,,,
